AdmYear,AdmQuarter,AdmMonth,Date,PrimaryCategory,CCS.CATEGORY.DESCRIPTION,totalCases
2018,3,9,2018-09-01,Diseases of the digestive system,Pancreatic disorders (not diabetes),2
2018,3,9,2018-09-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,3
2018,3,9,2018-09-01,Diseases of the ear and mastoid process,Otitis media and related conditions,2
2018,3,9,2018-09-01,Diseases of the genitourinary system,Acute and unspecified renal failure,2
2018,3,9,2018-09-01,Diseases of the genitourinary system,Calculus of urinary tract,5
2018,3,9,2018-09-01,Diseases of the genitourinary system,Menstrual disorders,1
2018,3,9,2018-09-01,Diseases of the genitourinary system,Nonmalignant breast conditions,1
2018,3,9,2018-09-01,Diseases of the genitourinary system,Ovarian cyst,1
2018,3,9,2018-09-01,Diseases of the genitourinary system,Urinary tract infections,7
2018,3,9,2018-09-01,Diseases of the musculoskeletal system and connective tissue,Osteoarthritis,1
2018,3,9,2018-09-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,1
2018,3,9,2018-09-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,1
2018,3,9,2018-09-01,Diseases of the respiratory system,Acute and chronic tonsillitis,1
2018,3,9,2018-09-01,Diseases of the respiratory system,Acute bronchitis,6
2018,3,9,2018-09-01,Diseases of the respiratory system,Asthma,1
2018,3,9,2018-09-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,6
2018,3,9,2018-09-01,Diseases of the respiratory system,Influenza,1
2018,3,9,2018-09-01,Diseases of the respiratory system,Other lower respiratory disease,2
2018,3,9,2018-09-01,Diseases of the respiratory system,Other upper respiratory infections,14
2018,3,9,2018-09-01,Diseases of the respiratory system,Pleurisy; pneumothorax; pulmonary collapse,2
2018,3,9,2018-09-01,Diseases of the respiratory system,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),15
2018,3,9,2018-09-01,Diseases of the skin and subcutaneous tissue,Allergic reactions,1
2018,3,9,2018-09-01,Diseases of the skin and subcutaneous tissue,Chronic ulcer of skin,2
2018,3,9,2018-09-01,Diseases of the skin and subcutaneous tissue,Other inflammatory condition of skin,1
2018,3,9,2018-09-01,Diseases of the skin and subcutaneous tissue,Skin and subcutaneous tissue infections,8
2018,3,9,2018-09-01,"Endocrine, nutritional and metabolic diseases",Diabetes mellitus without complication,3
2018,3,9,2018-09-01,"Endocrine, nutritional and metabolic diseases",Fluid and electrolyte disorders,1
2018,3,9,2018-09-01,External causes of morbidity and mortality,,5
2018,3,9,2018-09-01,Factors influencing health status and contact with health services,Chronic kidney disease,1
2018,3,9,2018-09-01,Factors influencing health status and contact with health services,Maintenance chemotherapy; radiotherapy,1
2018,3,9,2018-09-01,Factors influencing health status and contact with health services,Medical examination/evaluation,1
2018,3,9,2018-09-01,Factors influencing health status and contact with health services,Other pregnancy and delivery including normal,1
2018,3,9,2018-09-01,Factors influencing health status and contact with health services,Residual codes; unclassified,1
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Complication of device; implant or graft,2
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Complications of surgical procedures or medical care,1
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Crushing injury or internal injury,1
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Fracture of lower limb,8
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Fracture of neck of femur (hip),3
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Fracture of upper limb,3
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Joint disorders and dislocations; trauma-related,2
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Open wounds of extremities,1
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Other fractures,7
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Other injuries and conditions due to external causes,8
2018,3,9,2018-09-01,"Injury, poisoning and certain other consequences of external causes",Poisoning by nonmedicinal substances,1
2018,3,9,2018-09-01,Mental and behavioural disorders,,2
2018,3,9,2018-09-01,Neoplasms,Cancer of colon,2
2018,3,9,2018-09-01,Neoplasms,Cancer of head and neck,1
2018,3,9,2018-09-01,Neoplasms,Cancer of kidney and renal pelvis,1
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Hemorrhage during pregnancy; abruptio placenta; placenta previa,1
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Hypertension complicating pregnancy; childbirth and the puerperium,2
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Induced abortion,1
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Malposition; malpresentation,5
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Other complications of birth; puerperium affecting management of mother,2
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Other complications of pregnancy,3
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Polyhydramnios and other problems of amniotic cavity,1
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Prolonged pregnancy,1
2018,3,9,2018-09-01,"Pregnancy, childbirth and the puerperium",Spontaneous abortion,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Abdominal pain,9
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Cardiac dysrhythmias,5
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Coma; stupor; and brain damage,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Conditions associated with dizziness or vertigo,2
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Diseases of mouth; excluding dental,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Epilepsy; convulsions,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Fever of unknown origin,2
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Genitourinary symptoms and ill-defined conditions,3
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Malaise and fatigue,2
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nausea and vomiting,2
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Nonspecific chest pain,11
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other gastrointestinal disorders,2
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other liver diseases,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Other lower respiratory disease,5
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Pleurisy; pneumothorax; pulmonary collapse,1
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Residual codes; unclassified,4
2018,3,9,2018-09-01,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",Syncope,9
2018,4,10,2018-10-01,Certain infectious and parasitic diseases,Bacterial infection; unspecified site,1
2018,4,10,2018-10-01,Certain infectious and parasitic diseases,Intestinal infection,8
2018,4,10,2018-10-01,Certain infectious and parasitic diseases,Other infections; including parasitic,1
2018,4,10,2018-10-01,Certain infectious and parasitic diseases,Septicemia (except in labor),2
2018,4,10,2018-10-01,Certain infectious and parasitic diseases,Viral infection,2
2018,4,10,2018-10-01,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Deficiency and other anemia,5
2018,4,10,2018-10-01,Diseases of the circulatory system,Acute cerebrovascular disease,1
2018,4,10,2018-10-01,Diseases of the circulatory system,Acute myocardial infarction,4
2018,4,10,2018-10-01,Diseases of the circulatory system,Cardiac dysrhythmias,6
2018,4,10,2018-10-01,Diseases of the circulatory system,Congestive heart failure; nonhypertensive,5
2018,4,10,2018-10-01,Diseases of the circulatory system,Coronary atherosclerosis and other heart disease,1
2018,4,10,2018-10-01,Diseases of the circulatory system,Essential hypertension,2
2018,4,10,2018-10-01,Diseases of the circulatory system,Hemorrhoids,1
2018,4,10,2018-10-01,Diseases of the circulatory system,Hypertension with complications and secondary hypertension,1
2018,4,10,2018-10-01,Diseases of the circulatory system,Lymphadenitis,1
2018,4,10,2018-10-01,Diseases of the circulatory system,Other circulatory disease,2
2018,4,10,2018-10-01,Diseases of the circulatory system,Peripheral and visceral atherosclerosis,1
2018,4,10,2018-10-01,Diseases of the digestive system,Abdominal hernia,2
2018,4,10,2018-10-01,Diseases of the digestive system,Anal and rectal conditions,10
2018,4,10,2018-10-01,Diseases of the digestive system,Appendicitis and other appendiceal conditions,1
2018,4,10,2018-10-01,Diseases of the digestive system,Biliary tract disease,2
2018,4,10,2018-10-01,Diseases of the digestive system,Complications of surgical procedures or medical care,1
2018,4,10,2018-10-01,Diseases of the digestive system,Diverticulosis and diverticulitis,1
2018,4,10,2018-10-01,Diseases of the digestive system,Esophageal disorders,1
2018,4,10,2018-10-01,Diseases of the digestive system,Gastritis and duodenitis,3
2018,4,10,2018-10-01,Diseases of the digestive system,Gastroduodenal ulcer (except hemorrhage),1
2018,4,10,2018-10-01,Diseases of the digestive system,Hepatitis,1
2018,4,10,2018-10-01,Diseases of the digestive system,Intestinal obstruction without hernia,1
2018,4,10,2018-10-01,Diseases of the digestive system,Other liver diseases,2
2018,4,10,2018-10-01,Diseases of the digestive system,Pancreatic disorders (not diabetes),1
2018,4,10,2018-10-01,Diseases of the digestive system,Peritonitis and intestinal abscess,1
2018,4,10,2018-10-01,Diseases of the ear and mastoid process,Conditions associated with dizziness or vertigo,4
2018,4,10,2018-10-01,Diseases of the eye and adnexa,Other eye disorders,1
2018,4,10,2018-10-01,Diseases of the genitourinary system,Calculus of urinary tract,1
2018,4,10,2018-10-01,Diseases of the genitourinary system,Inflammatory conditions of male genital organs,1
2018,4,10,2018-10-01,Diseases of the genitourinary system,Menstrual disorders,2
2018,4,10,2018-10-01,Diseases of the genitourinary system,Ovarian cyst,1
2018,4,10,2018-10-01,Diseases of the genitourinary system,Urinary tract infections,15
2018,4,10,2018-10-01,Diseases of the musculoskeletal system and connective tissue,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),1
2018,4,10,2018-10-01,Diseases of the musculoskeletal system and connective tissue,Osteoarthritis,4
2018,4,10,2018-10-01,Diseases of the musculoskeletal system and connective tissue,Other connective tissue disease,1
2018,4,10,2018-10-01,Diseases of the musculoskeletal system and connective tissue,Other non-traumatic joint disorders,1
2018,4,10,2018-10-01,Diseases of the musculoskeletal system and connective tissue,Spondylosis; intervertebral disc disorders; other back problems,5
2018,4,10,2018-10-01,Diseases of the nervous system,Epilepsy; convulsions,3
2018,4,10,2018-10-01,Diseases of the nervous system,Headache; including migraine,1
2018,4,10,2018-10-01,Diseases of the nervous system,Other nervous system disorders,1
2018,4,10,2018-10-01,Diseases of the nervous system,Retinal detachments; defects; vascular occlusion; and retinopathy,2
2018,4,10,2018-10-01,Diseases of the respiratory system,Acute bronchitis,10
2018,4,10,2018-10-01,Diseases of the respiratory system,Aspiration pneumonitis; food/vomitus,1
2018,4,10,2018-10-01,Diseases of the respiratory system,Asthma,6
2018,4,10,2018-10-01,Diseases of the respiratory system,Chronic obstructive pulmonary disease and bronchiectasis,1
2018,4,10,2018-10-01,Diseases of the respiratory system,Influenza,1
2018,4,10,2018-10-01,Diseases of the respiratory system,Other upper respiratory infections,4
2018,4,10,2018-10-01,Diseases of the respiratory system,Pleurisy; pneumothorax; pulmonary collapse,2
